week,district_id,school_id,grade,subject,student_count,proficiency_rate,growth_rate,chronic_absence_rate,assignment_completion_rate
2026-W09,DST005,SCH032,4,Science,70,0.671,0.516,0.231,0.649
2026-W09,DST005,SCH032,5,ELA,91,0.831,0.783,0.234,0.672
2026-W09,DST005,SCH032,5,Math,61,0.6,0.581,0.192,0.664
2026-W09,DST005,SCH032,5,Science,106,0.626,0.463,0.23,0.742
2026-W10,DST005,SCH032,3,ELA,85,0.611,0.508,0.267,0.523
2026-W10,DST005,SCH032,3,Math,76,0.487,0.628,0.255,0.577
2026-W10,DST005,SCH032,3,Science,89,0.545,0.665,0.161,0.686
2026-W10,DST005,SCH032,4,ELA,60,0.684,0.583,0.222,0.556
2026-W10,DST005,SCH032,4,Math,99,0.644,0.483,0.181,0.647
2026-W10,DST005,SCH032,4,Science,79,0.689,0.593,0.246,0.579
2026-W10,DST005,SCH032,5,ELA,77,0.64,0.655,0.176,0.717
2026-W10,DST005,SCH032,5,Math,65,0.642,0.523,0.228,0.555
2026-W10,DST005,SCH032,5,Science,68,0.711,0.621,0.192,0.719
2026-W11,DST005,SCH032,3,ELA,99,0.708,0.383,0.171,0.696
2026-W11,DST005,SCH032,3,Math,65,0.649,0.597,0.078,0.702
2026-W11,DST005,SCH032,3,Science,101,0.603,0.656,0.248,0.626
2026-W11,DST005,SCH032,4,ELA,103,0.649,0.447,0.239,0.666
2026-W11,DST005,SCH032,4,Math,50,0.657,0.668,0.201,0.565
2026-W11,DST005,SCH032,4,Science,114,0.667,0.476,0.225,0.581
2026-W11,DST005,SCH032,5,ELA,60,0.612,0.522,0.168,0.636
2026-W11,DST005,SCH032,5,Math,70,0.602,0.569,0.242,0.677
2026-W11,DST005,SCH032,5,Science,104,0.683,0.59,0.219,0.708
2026-W12,DST005,SCH032,3,ELA,75,0.643,0.611,0.124,0.701
2026-W12,DST005,SCH032,3,Math,64,0.581,0.471,0.231,0.65
2026-W12,DST005,SCH032,3,Science,67,0.587,0.57,0.206,0.548
2026-W12,DST005,SCH032,4,ELA,68,0.64,0.593,0.26,0.624
2026-W12,DST005,SCH032,4,Math,94,0.649,0.698,0.249,0.75
2026-W12,DST005,SCH032,4,Science,78,0.703,0.771,0.229,0.621
2026-W12,DST005,SCH032,5,ELA,75,0.681,0.499,0.172,0.63
2026-W12,DST005,SCH032,5,Math,89,0.745,0.602,0.26,0.628
2026-W12,DST005,SCH032,5,Science,91,0.721,0.792,0.198,0.717
2026-W13,DST005,SCH032,3,ELA,69,0.608,0.621,0.305,0.608
2026-W13,DST005,SCH032,3,Math,83,0.756,0.462,0.23,0.593
2026-W13,DST005,SCH032,3,Science,60,0.643,0.598,0.238,0.702
2026-W13,DST005,SCH032,4,ELA,104,0.732,0.511,0.243,0.64
2026-W13,DST005,SCH032,4,Math,76,0.598,0.611,0.25,0.609
2026-W13,DST005,SCH032,4,Science,61,0.632,0.633,0.275,0.628
2026-W13,DST005,SCH032,5,ELA,89,0.68,0.539,0.219,0.724
2026-W13,DST005,SCH032,5,Math,76,0.519,0.62,0.299,0.591
2026-W13,DST005,SCH032,5,Science,81,0.676,0.565,0.231,0.554
2026-W14,DST005,SCH032,3,ELA,95,0.685,0.458,0.186,0.697
2026-W14,DST005,SCH032,3,Math,92,0.656,0.83,0.268,0.607
2026-W14,DST005,SCH032,3,Science,95,0.603,0.591,0.165,0.763
2026-W14,DST005,SCH032,4,ELA,67,0.71,0.661,0.167,0.684
2026-W14,DST005,SCH032,4,Math,75,0.735,0.661,0.229,0.645
2026-W14,DST005,SCH032,4,Science,76,0.714,0.665,0.226,0.656
2026-W14,DST005,SCH032,5,ELA,59,0.714,0.57,0.195,0.664
2026-W14,DST005,SCH032,5,Math,80,0.665,0.651,0.231,0.521
2026-W14,DST005,SCH032,5,Science,60,0.725,0.566,0.233,0.682
2026-W15,DST005,SCH032,3,ELA,62,0.737,0.533,0.302,0.672
2026-W15,DST005,SCH032,3,Math,74,0.647,0.641,0.28,0.611
2026-W15,DST005,SCH032,3,Science,68,0.74,0.654,0.191,0.703
2026-W15,DST005,SCH032,4,ELA,78,0.763,0.732,0.196,0.53
2026-W15,DST005,SCH032,4,Math,71,0.61,0.657,0.205,0.539
2026-W15,DST005,SCH032,4,Science,68,0.706,0.534,0.301,0.591
2026-W15,DST005,SCH032,5,ELA,78,0.661,0.614,0.162,0.858
2026-W15,DST005,SCH032,5,Math,102,0.651,0.649,0.126,0.57
2026-W15,DST005,SCH032,5,Science,85,0.69,0.709,0.175,0.548
2026-W16,DST005,SCH032,3,ELA,89,0.728,0.607,0.282,0.712
2026-W16,DST005,SCH032,3,Math,100,0.667,0.563,0.269,0.666
2026-W16,DST005,SCH032,3,Science,56,0.606,0.6,0.203,0.637
2026-W16,DST005,SCH032,4,ELA,50,0.681,0.577,0.251,0.617
2026-W16,DST005,SCH032,4,Math,51,0.577,0.521,0.21,0.531
2026-W16,DST005,SCH032,4,Science,87,0.531,0.7,0.3,0.478
2026-W16,DST005,SCH032,5,ELA,72,0.727,0.851,0.19,0.642
2026-W16,DST005,SCH032,5,Math,91,0.651,0.649,0.214,0.7
2026-W16,DST005,SCH032,5,Science,96,0.613,0.669,0.266,0.621
2026-W04,DST005,SCH033,6,ELA,85,0.652,0.335,0.198,0.813
2026-W04,DST005,SCH033,6,Math,61,0.482,0.396,0.267,0.663
2026-W04,DST005,SCH033,6,Science,99,0.502,0.487,0.223,0.738
2026-W04,DST005,SCH033,7,ELA,80,0.715,0.506,0.249,0.771
2026-W04,DST005,SCH033,7,Math,88,0.589,0.529,0.256,0.601
2026-W04,DST005,SCH033,7,Science,67,0.574,0.539,0.186,0.489
2026-W04,DST005,SCH033,8,ELA,75,0.498,0.69,0.263,0.602
2026-W04,DST005,SCH033,8,Math,66,0.593,0.54,0.216,0.552
2026-W04,DST005,SCH033,8,Science,85,0.529,0.646,0.182,0.698
2026-W05,DST005,SCH033,6,ELA,104,0.622,0.663,0.215,0.771
2026-W05,DST005,SCH033,6,Math,69,0.613,0.619,0.209,0.572
2026-W05,DST005,SCH033,6,Science,89,0.535,0.401,0.265,0.529
2026-W05,DST005,SCH033,7,ELA,105,0.657,0.454,0.315,0.624
2026-W05,DST005,SCH033,7,Math,99,0.587,0.481,0.338,0.684
2026-W05,DST005,SCH033,7,Science,72,0.483,0.612,0.238,0.627
2026-W05,DST005,SCH033,8,ELA,88,0.628,0.545,0.185,0.762
2026-W05,DST005,SCH033,8,Math,79,0.626,0.466,0.295,0.623
2026-W05,DST005,SCH033,8,Science,78,0.619,0.714,0.267,0.664
2026-W06,DST005,SCH033,6,ELA,86,0.571,0.498,0.183,0.585
2026-W06,DST005,SCH033,6,Math,91,0.514,0.403,0.244,0.666
2026-W06,DST005,SCH033,6,Science,82,0.535,0.462,0.271,0.458
2026-W06,DST005,SCH033,7,ELA,93,0.655,0.405,0.269,0.454
2026-W06,DST005,SCH033,7,Math,86,0.56,0.619,0.238,0.639
2026-W06,DST005,SCH033,7,Science,75,0.613,0.464,0.245,0.601
2026-W06,DST005,SCH033,8,ELA,76,0.738,0.641,0.254,0.661
2026-W06,DST005,SCH033,8,Math,114,0.597,0.647,0.203,0.607
2026-W06,DST005,SCH033,8,Science,112,0.609,0.571,0.259,0.591
2026-W07,DST005,SCH033,6,ELA,88,0.697,0.441,0.29,0.573
2026-W07,DST005,SCH033,6,Math,89,0.605,0.405,0.271,0.563
2026-W07,DST005,SCH033,6,Science,97,0.577,0.481,0.24,0.52
2026-W07,DST005,SCH033,7,ELA,104,0.618,0.764,0.286,0.691
2026-W07,DST005,SCH033,7,Math,84,0.617,0.372,0.309,0.53
2026-W07,DST005,SCH033,7,Science,92,0.547,0.459,0.162,0.727
2026-W07,DST005,SCH033,8,ELA,85,0.672,0.528,0.217,0.634
2026-W07,DST005,SCH033,8,Math,74,0.54,0.475,0.218,0.553
2026-W07,DST005,SCH033,8,Science,99,0.563,0.679,0.258,0.651
2026-W08,DST005,SCH033,6,ELA,74,0.614,0.466,0.289,0.712
2026-W08,DST005,SCH033,6,Math,112,0.469,0.617,0.27,0.546
2026-W08,DST005,SCH033,6,Science,98,0.577,0.601,0.313,0.57
2026-W08,DST005,SCH033,7,ELA,111,0.537,0.586,0.259,0.668
2026-W08,DST005,SCH033,7,Math,80,0.545,0.485,0.266,0.61
2026-W08,DST005,SCH033,7,Science,102,0.57,0.629,0.22,0.614
2026-W08,DST005,SCH033,8,ELA,88,0.684,0.392,0.283,0.704
2026-W08,DST005,SCH033,8,Math,114,0.625,0.593,0.278,0.612
2026-W08,DST005,SCH033,8,Science,80,0.632,0.608,0.25,0.601
2026-W09,DST005,SCH033,6,ELA,72,0.572,0.583,0.275,0.539
2026-W09,DST005,SCH033,6,Math,100,0.56,0.658,0.224,0.735
2026-W09,DST005,SCH033,6,Science,57,0.545,0.519,0.265,0.64
2026-W09,DST005,SCH033,7,ELA,114,0.647,0.578,0.312,0.587
2026-W09,DST005,SCH033,7,Math,91,0.494,0.519,0.254,0.589
2026-W09,DST005,SCH033,7,Science,86,0.656,0.581,0.235,0.682
2026-W09,DST005,SCH033,8,ELA,78,0.477,0.467,0.241,0.605
2026-W09,DST005,SCH033,8,Math,107,0.525,0.511,0.257,0.507
2026-W09,DST005,SCH033,8,Science,106,0.595,0.608,0.226,0.591
2026-W10,DST005,SCH033,6,ELA,106,0.611,0.519,0.37,0.651
2026-W10,DST005,SCH033,6,Math,85,0.638,0.604,0.31,0.622
2026-W10,DST005,SCH033,6,Science,81,0.688,0.676,0.295,0.621
2026-W10,DST005,SCH033,7,ELA,64,0.554,0.539,0.304,0.684
2026-W10,DST005,SCH033,7,Math,112,0.599,0.594,0.264,0.606
2026-W10,DST005,SCH033,7,Science,100,0.613,0.566,0.268,0.678
2026-W10,DST005,SCH033,8,ELA,107,0.612,0.754,0.323,0.652
2026-W10,DST005,SCH033,8,Math,102,0.483,0.591,0.23,0.636
2026-W10,DST005,SCH033,8,Science,101,0.594,0.547,0.305,0.643
2026-W11,DST005,SCH033,6,ELA,88,0.716,0.665,0.246,0.636
2026-W11,DST005,SCH033,6,Math,102,0.44,0.589,0.285,0.687
2026-W11,DST005,SCH033,6,Science,89,0.658,0.643,0.323,0.583
2026-W11,DST005,SCH033,7,ELA,75,0.575,0.579,0.279,0.613
2026-W11,DST005,SCH033,7,Math,100,0.515,0.674,0.192,0.746
2026-W11,DST005,SCH033,7,Science,76,0.602,0.509,0.277,0.697
2026-W11,DST005,SCH033,8,ELA,109,0.605,0.73,0.286,0.405
2026-W11,DST005,SCH033,8,Math,83,0.615,0.546,0.168,0.695
2026-W11,DST005,SCH033,8,Science,96,0.578,0.679,0.251,0.636
2026-W12,DST005,SCH033,6,ELA,82,0.581,0.503,0.301,0.584
2026-W12,DST005,SCH033,6,Math,82,0.464,0.546,0.24,0.506
2026-W12,DST005,SCH033,6,Science,64,0.624,0.439,0.279,0.666
2026-W12,DST005,SCH033,7,ELA,40,0.734,0.545,0.236,0.659
2026-W12,DST005,SCH033,7,Math,68,0.483,0.613,0.239,0.44
2026-W12,DST005,SCH033,7,Science,91,0.537,0.632,0.189,0.651
2026-W12,DST005,SCH033,8,ELA,116,0.705,0.604,0.252,0.625
2026-W12,DST005,SCH033,8,Math,97,0.675,0.706,0.222,0.711
2026-W12,DST005,SCH033,8,Science,78,0.622,0.552,0.256,0.587
2026-W13,DST005,SCH033,6,ELA,76,0.673,0.65,0.271,0.714
2026-W13,DST005,SCH033,6,Math,105,0.558,0.704,0.17,0.58
2026-W13,DST005,SCH033,6,Science,132,0.643,0.446,0.2,0.684
2026-W13,DST005,SCH033,7,ELA,108,0.695,0.574,0.248,0.645
2026-W13,DST005,SCH033,7,Math,109,0.681,0.718,0.39,0.592
2026-W13,DST005,SCH033,7,Science,106,0.57,0.643,0.274,0.695
2026-W13,DST005,SCH033,8,ELA,105,0.561,0.561,0.236,0.654
2026-W13,DST005,SCH033,8,Math,67,0.617,0.519,0.258,0.549
2026-W13,DST005,SCH033,8,Science,96,0.683,0.649,0.283,0.61
2026-W14,DST005,SCH033,6,ELA,85,0.66,0.704,0.268,0.701
2026-W14,DST005,SCH033,6,Math,99,0.566,0.668,0.293,0.54
2026-W14,DST005,SCH033,6,Science,69,0.685,0.643,0.282,0.649
2026-W14,DST005,SCH033,7,ELA,90,0.653,0.552,0.228,0.626
2026-W14,DST005,SCH033,7,Math,75,0.635,0.725,0.306,0.586
2026-W14,DST005,SCH033,7,Science,92,0.667,0.541,0.228,0.748
2026-W14,DST005,SCH033,8,ELA,107,0.616,0.56,0.229,0.725
2026-W14,DST005,SCH033,8,Math,122,0.664,0.511,0.244,0.585
2026-W14,DST005,SCH033,8,Science,76,0.64,0.661,0.246,0.641
2026-W15,DST005,SCH033,6,ELA,97,0.587,0.575,0.236,0.606
2026-W15,DST005,SCH033,6,Math,94,0.645,0.552,0.29,0.519
2026-W15,DST005,SCH033,6,Science,71,0.648,0.694,0.259,0.659
2026-W15,DST005,SCH033,7,ELA,95,0.625,0.802,0.303,0.671
2026-W15,DST005,SCH033,7,Math,77,0.569,0.76,0.286,0.528
2026-W15,DST005,SCH033,7,Science,104,0.667,0.578,0.301,0.499
2026-W15,DST005,SCH033,8,ELA,103,0.607,0.531,0.238,0.644
2026-W15,DST005,SCH033,8,Math,96,0.555,0.43,0.237,0.652
2026-W15,DST005,SCH033,8,Science,75,0.697,0.763,0.189,0.68
2026-W16,DST005,SCH033,6,ELA,80,0.79,0.81,0.193,0.69
2026-W16,DST005,SCH033,6,Math,57,0.613,0.728,0.229,0.511
2026-W16,DST005,SCH033,6,Science,90,0.636,0.636,0.266,0.642
2026-W16,DST005,SCH033,7,ELA,94,0.683,0.633,0.284,0.67
2026-W16,DST005,SCH033,7,Math,101,0.641,0.74,0.259,0.491
2026-W16,DST005,SCH033,7,Science,100,0.66,0.587,0.343,0.582
2026-W16,DST005,SCH033,8,ELA,89,0.662,0.67,0.289,0.721
2026-W16,DST005,SCH033,8,Math,91,0.569,0.577,0.236,0.687
2026-W16,DST005,SCH033,8,Science,58,0.583,0.593,0.263,0.592
2026-W04,DST005,SCH034,6,ELA,82,0.612,0.648,0.255,0.593
2026-W04,DST005,SCH034,6,Math,98,0.48,0.536,0.227,0.626
2026-W04,DST005,SCH034,6,Science,96,0.716,0.344,0.314,0.66
2026-W04,DST005,SCH034,7,ELA,82,0.496,0.634,0.253,0.618
2026-W04,DST005,SCH034,7,Math,101,0.603,0.479,0.197,0.632
2026-W04,DST005,SCH034,7,Science,108,0.638,0.565,0.33,0.666
2026-W04,DST005,SCH034,8,ELA,104,0.667,0.616,0.223,0.684
2026-W04,DST005,SCH034,8,Math,128,0.491,0.468,0.232,0.569
2026-W04,DST005,SCH034,8,Science,78,0.499,0.523,0.215,0.624
2026-W05,DST005,SCH034,6,ELA,99,0.666,0.775,0.285,0.742
2026-W05,DST005,SCH034,6,Math,115,0.602,0.471,0.163,0.711
2026-W05,DST005,SCH034,6,Science,105,0.599,0.418,0.251,0.617
2026-W05,DST005,SCH034,7,ELA,99,0.583,0.504,0.267,0.677
2026-W05,DST005,SCH034,7,Math,90,0.627,0.595,0.241,0.679
2026-W05,DST005,SCH034,7,Science,133,0.501,0.488,0.317,0.538
2026-W05,DST005,SCH034,8,ELA,130,0.651,0.433,0.259,0.749
2026-W05,DST005,SCH034,8,Math,86,0.539,0.57,0.363,0.526
2026-W05,DST005,SCH034,8,Science,93,0.556,0.558,0.196,0.583
2026-W06,DST005,SCH034,6,ELA,109,0.635,0.512,0.279,0.605
2026-W06,DST005,SCH034,6,Math,96,0.605,0.508,0.199,0.601
2026-W06,DST005,SCH034,6,Science,70,0.676,0.561,0.223,0.594
2026-W06,DST005,SCH034,7,ELA,68,0.679,0.524,0.236,0.442
2026-W06,DST005,SCH034,7,Math,102,0.547,0.558,0.211,0.563
2026-W06,DST005,SCH034,7,Science,141,0.582,0.47,0.262,0.699
2026-W06,DST005,SCH034,8,ELA,112,0.736,0.438,0.213,0.635
2026-W06,DST005,SCH034,8,Math,79,0.602,0.708,0.241,0.674
2026-W06,DST005,SCH034,8,Science,99,0.576,0.622,0.265,0.615
2026-W07,DST005,SCH034,6,ELA,67,0.72,0.43,0.222,0.601
2026-W07,DST005,SCH034,6,Math,91,0.558,0.582,0.151,0.694
2026-W07,DST005,SCH034,6,Science,100,0.557,0.689,0.247,0.652
2026-W07,DST005,SCH034,7,ELA,115,0.593,0.518,0.316,0.794
2026-W07,DST005,SCH034,7,Math,86,0.66,0.536,0.225,0.676
2026-W07,DST005,SCH034,7,Science,105,0.528,0.494,0.249,0.638
2026-W07,DST005,SCH034,8,ELA,116,0.613,0.536,0.241,0.615
2026-W07,DST005,SCH034,8,Math,115,0.618,0.507,0.231,0.663
2026-W07,DST005,SCH034,8,Science,116,0.575,0.488,0.247,0.482
2026-W08,DST005,SCH034,6,ELA,88,0.614,0.598,0.236,0.558
2026-W08,DST005,SCH034,6,Math,99,0.552,0.555,0.274,0.698
2026-W08,DST005,SCH034,6,Science,117,0.587,0.498,0.177,0.738
2026-W08,DST005,SCH034,7,ELA,89,0.668,0.441,0.227,0.658
2026-W08,DST005,SCH034,7,Math,84,0.548,0.548,0.289,0.601
2026-W08,DST005,SCH034,7,Science,127,0.608,0.506,0.317,0.644
2026-W08,DST005,SCH034,8,ELA,98,0.638,0.686,0.193,0.627
2026-W08,DST005,SCH034,8,Math,123,0.587,0.722,0.217,0.696
2026-W08,DST005,SCH034,8,Science,112,0.618,0.541,0.212,0.615
2026-W09,DST005,SCH034,6,ELA,91,0.664,0.571,0.261,0.732
2026-W09,DST005,SCH034,6,Math,116,0.634,0.654,0.25,0.635
2026-W09,DST005,SCH034,6,Science,103,0.587,0.5,0.253,0.54
2026-W09,DST005,SCH034,7,ELA,101,0.623,0.336,0.188,0.654
2026-W09,DST005,SCH034,7,Math,105,0.555,0.518,0.272,0.618
2026-W09,DST005,SCH034,7,Science,96,0.546,0.637,0.235,0.596
2026-W09,DST005,SCH034,8,ELA,106,0.589,0.608,0.326,0.577
2026-W09,DST005,SCH034,8,Math,98,0.563,0.546,0.253,0.618
2026-W09,DST005,SCH034,8,Science,105,0.682,0.628,0.184,0.588
2026-W10,DST005,SCH034,6,ELA,70,0.587,0.326,0.249,0.719
2026-W10,DST005,SCH034,6,Math,85,0.668,0.689,0.207,0.633
2026-W10,DST005,SCH034,6,Science,104,0.502,0.413,0.241,0.633
2026-W10,DST005,SCH034,7,ELA,95,0.658,0.536,0.265,0.593
2026-W10,DST005,SCH034,7,Math,75,0.544,0.511,0.206,0.657
2026-W10,DST005,SCH034,7,Science,100,0.607,0.504,0.182,0.669
2026-W10,DST005,SCH034,8,ELA,83,0.693,0.473,0.2,0.674
2026-W10,DST005,SCH034,8,Math,80,0.565,0.425,0.324,0.619
2026-W10,DST005,SCH034,8,Science,89,0.621,0.711,0.264,0.602
2026-W11,DST005,SCH034,6,ELA,100,0.662,0.629,0.225,0.665
2026-W11,DST005,SCH034,6,Math,110,0.645,0.607,0.33,0.53
2026-W11,DST005,SCH034,6,Science,124,0.545,0.531,0.29,0.652
2026-W11,DST005,SCH034,7,ELA,109,0.673,0.483,0.236,0.651
2026-W11,DST005,SCH034,7,Math,85,0.514,0.563,0.327,0.648
2026-W11,DST005,SCH034,7,Science,88,0.611,0.521,0.284,0.601
2026-W11,DST005,SCH034,8,ELA,88,0.651,0.581,0.292,0.559
2026-W11,DST005,SCH034,8,Math,89,0.592,0.642,0.228,0.631
2026-W11,DST005,SCH034,8,Science,100,0.567,0.7,0.201,0.704
2026-W12,DST005,SCH034,6,ELA,101,0.642,0.737,0.299,0.557
2026-W12,DST005,SCH034,6,Math,96,0.548,0.576,0.277,0.577
2026-W12,DST005,SCH034,6,Science,114,0.579,0.579,0.272,0.769
2026-W12,DST005,SCH034,7,ELA,97,0.612,0.559,0.32,0.564
2026-W12,DST005,SCH034,7,Math,112,0.564,0.692,0.274,0.522
2026-W12,DST005,SCH034,7,Science,108,0.733,0.53,0.191,0.673
2026-W12,DST005,SCH034,8,ELA,116,0.604,0.619,0.204,0.658
2026-W12,DST005,SCH034,8,Math,110,0.557,0.56,0.237,0.768
2026-W12,DST005,SCH034,8,Science,94,0.598,0.771,0.295,0.635
2026-W13,DST005,SCH034,6,ELA,115,0.558,0.654,0.201,0.586
2026-W13,DST005,SCH034,6,Math,113,0.66,0.64,0.26,0.543
2026-W13,DST005,SCH034,6,Science,97,0.581,0.575,0.231,0.555
2026-W13,DST005,SCH034,7,ELA,86,0.626,0.509,0.239,0.598
2026-W13,DST005,SCH034,7,Math,98,0.634,0.573,0.31,0.522
2026-W13,DST005,SCH034,7,Science,115,0.545,0.645,0.333,0.669
2026-W13,DST005,SCH034,8,ELA,65,0.586,0.692,0.301,0.666
2026-W13,DST005,SCH034,8,Math,125,0.598,0.594,0.325,0.363
2026-W13,DST005,SCH034,8,Science,115,0.542,0.498,0.309,0.735
2026-W14,DST005,SCH034,6,ELA,92,0.662,0.543,0.24,0.549
2026-W14,DST005,SCH034,6,Math,123,0.596,0.727,0.309,0.543
2026-W14,DST005,SCH034,6,Science,94,0.648,0.746,0.232,0.583
2026-W14,DST005,SCH034,7,ELA,117,0.552,0.516,0.204,0.811
2026-W14,DST005,SCH034,7,Math,91,0.586,0.547,0.209,0.738
2026-W14,DST005,SCH034,7,Science,109,0.558,0.685,0.266,0.721
2026-W14,DST005,SCH034,8,ELA,133,0.718,0.75,0.302,0.517
2026-W14,DST005,SCH034,8,Math,100,0.551,0.699,0.3,0.557
2026-W14,DST005,SCH034,8,Science,85,0.579,0.712,0.279,0.586
2026-W15,DST005,SCH034,6,ELA,125,0.648,0.722,0.192,0.678
2026-W15,DST005,SCH034,6,Math,122,0.65,0.542,0.214,0.52
2026-W15,DST005,SCH034,6,Science,110,0.691,0.522,0.276,0.683
2026-W15,DST005,SCH034,7,ELA,93,0.62,0.706,0.258,0.715
2026-W15,DST005,SCH034,7,Math,85,0.608,0.685,0.293,0.665
2026-W15,DST005,SCH034,7,Science,100,0.691,0.669,0.289,0.637
2026-W15,DST005,SCH034,8,ELA,110,0.646,0.649,0.202,0.753
2026-W15,DST005,SCH034,8,Math,101,0.614,0.743,0.258,0.573
2026-W15,DST005,SCH034,8,Science,115,0.67,0.757,0.26,0.795
2026-W16,DST005,SCH034,6,ELA,109,0.711,0.61,0.203,0.717
2026-W16,DST005,SCH034,6,Math,85,0.596,0.81,0.228,0.679
2026-W16,DST005,SCH034,6,Science,105,0.59,0.542,0.253,0.61
2026-W16,DST005,SCH034,7,ELA,108,0.673,0.697,0.184,0.728
2026-W16,DST005,SCH034,7,Math,126,0.608,0.67,0.191,0.674
2026-W16,DST005,SCH034,7,Science,91,0.59,0.611,0.254,0.694
2026-W16,DST005,SCH034,8,ELA,84,0.658,0.526,0.341,0.591
2026-W16,DST005,SCH034,8,Math,102,0.512,0.676,0.285,0.666
2026-W16,DST005,SCH034,8,Science,112,0.725,0.783,0.247,0.588
2026-W04,DST005,SCH035,9,ELA,256,0.559,0.642,0.188,0.588
2026-W04,DST005,SCH035,9,Math,274,0.553,0.52,0.378,0.427
2026-W04,DST005,SCH035,9,Science,295,0.628,0.45,0.306,0.64
2026-W04,DST005,SCH035,10,ELA,251,0.551,0.396,0.308,0.603
2026-W04,DST005,SCH035,10,Math,253,0.491,0.709,0.309,0.622
2026-W04,DST005,SCH035,10,Science,290,0.543,0.536,0.327,0.67
2026-W05,DST005,SCH035,9,ELA,279,0.55,0.397,0.348,0.632
2026-W05,DST005,SCH035,9,Math,274,0.444,0.636,0.194,0.591
2026-W05,DST005,SCH035,9,Science,240,0.556,0.362,0.253,0.662
2026-W05,DST005,SCH035,10,ELA,300,0.612,0.674,0.254,0.522
2026-W05,DST005,SCH035,10,Math,266,0.537,0.485,0.264,0.601
2026-W05,DST005,SCH035,10,Science,266,0.554,0.595,0.282,0.663
2026-W06,DST005,SCH035,9,ELA,265,0.592,0.462,0.282,0.676
2026-W06,DST005,SCH035,9,Math,266,0.571,0.448,0.298,0.634
2026-W06,DST005,SCH035,9,Science,309,0.507,0.448,0.348,0.425
2026-W06,DST005,SCH035,10,ELA,273,0.669,0.471,0.256,0.642
2026-W06,DST005,SCH035,10,Math,267,0.49,0.406,0.319,0.62
2026-W06,DST005,SCH035,10,Science,287,0.553,0.682,0.267,0.638
2026-W07,DST005,SCH035,9,ELA,276,0.639,0.48,0.341,0.508
2026-W07,DST005,SCH035,9,Math,287,0.43,0.739,0.257,0.48
2026-W07,DST005,SCH035,9,Science,270,0.545,0.554,0.342,0.65
2026-W07,DST005,SCH035,10,ELA,300,0.536,0.55,0.257,0.596
2026-W07,DST005,SCH035,10,Math,244,0.568,0.705,0.338,0.62
2026-W07,DST005,SCH035,10,Science,287,0.614,0.462,0.206,0.646
2026-W08,DST005,SCH035,9,ELA,286,0.523,0.651,0.245,0.654
2026-W08,DST005,SCH035,9,Math,269,0.507,0.528,0.343,0.584
2026-W08,DST005,SCH035,9,Science,265,0.616,0.473,0.289,0.562
2026-W08,DST005,SCH035,10,ELA,266,0.534,0.493,0.27,0.649
2026-W08,DST005,SCH035,10,Math,261,0.55,0.515,0.235,0.638
2026-W08,DST005,SCH035,10,Science,271,0.526,0.548,0.253,0.589
2026-W09,DST005,SCH035,9,ELA,279,0.557,0.593,0.189,0.686
2026-W09,DST005,SCH035,9,Math,267,0.53,0.63,0.358,0.578
2026-W09,DST005,SCH035,9,Science,317,0.555,0.66,0.376,0.706
2026-W09,DST005,SCH035,10,ELA,250,0.636,0.565,0.323,0.557
2026-W09,DST005,SCH035,10,Math,272,0.586,0.48,0.32,0.649
2026-W09,DST005,SCH035,10,Science,258,0.496,0.762,0.179,0.645
2026-W10,DST005,SCH035,9,ELA,294,0.56,0.603,0.309,0.555
2026-W10,DST005,SCH035,9,Math,262,0.546,0.576,0.231,0.593
2026-W10,DST005,SCH035,9,Science,276,0.632,0.535,0.352,0.529
2026-W10,DST005,SCH035,10,ELA,248,0.71,0.614,0.291,0.633
2026-W10,DST005,SCH035,10,Math,267,0.495,0.573,0.234,0.68
2026-W10,DST005,SCH035,10,Science,249,0.556,0.56,0.229,0.628
2026-W11,DST005,SCH035,9,ELA,294,0.556,0.589,0.278,0.757
2026-W11,DST005,SCH035,9,Math,311,0.51,0.478,0.268,0.642
2026-W11,DST005,SCH035,9,Science,281,0.529,0.598,0.272,0.599
2026-W11,DST005,SCH035,10,ELA,276,0.559,0.605,0.278,0.586
2026-W11,DST005,SCH035,10,Math,262,0.545,0.66,0.269,0.524
2026-W11,DST005,SCH035,10,Science,269,0.585,0.583,0.258,0.658
2026-W12,DST005,SCH035,9,ELA,251,0.53,0.521,0.36,0.522
2026-W12,DST005,SCH035,9,Math,296,0.515,0.702,0.287,0.601
2026-W12,DST005,SCH035,9,Science,231,0.554,0.697,0.178,0.732
2026-W12,DST005,SCH035,10,ELA,304,0.597,0.743,0.295,0.605
2026-W12,DST005,SCH035,10,Math,266,0.553,0.55,0.283,0.716
2026-W12,DST005,SCH035,10,Science,275,0.498,0.533,0.216,0.599
2026-W13,DST005,SCH035,9,ELA,284,0.691,0.581,0.288,0.553
2026-W13,DST005,SCH035,9,Math,264,0.428,0.648,0.299,0.489
2026-W13,DST005,SCH035,9,Science,259,0.563,0.73,0.255,0.586
2026-W13,DST005,SCH035,10,ELA,247,0.505,0.684,0.288,0.649
2026-W13,DST005,SCH035,10,Math,291,0.599,0.63,0.322,0.582
2026-W13,DST005,SCH035,10,Science,283,0.574,0.593,0.279,0.631
2026-W14,DST005,SCH035,9,ELA,263,0.539,0.614,0.281,0.702
2026-W14,DST005,SCH035,9,Math,280,0.549,0.76,0.289,0.614
